radius,mean_r,mean_g,mean_b,mean_h,mean_s,mean_v,mean_y,mean_u,mean_vchroma,std_r,std_g,std_b,std_h,std_s,std_v,std_y,std_u,std_vchroma,smoothness,hog,mean_annulus_r,mean_annulus_g,mean_annulus_b,mean_annulus_h,mean_annulus_s,mean_annulus_v,mean_annulus_y,mean_annulus_u,mean_annulus_vchroma,mean_center_r,mean_center_g,mean_center_b,mean_center_h,mean_center_s,mean_center_v,mean_center_y,mean_center_u,mean_center_vchroma,std_annulus_r,std_annulus_g,std_annulus_h,std_annulus_s,std_annulus_v,std_annulus_y,std_annulus_u,std_annulus_vchroma,std_center_r,std_center_g,std_center_b,std_center_h,std_center_s,std_center_v,std_center_y,std_center_u,std_center_vchroma,mean_diff_roi_r,mean_diff_roi_g,mean_diff_roi_b,mean_diff_roi_h,mean_diff_roi_s,mean_diff_roi_v,mean_diff_roi_y,mean_diff_roi_u,mean_diff_roi_vchroma,std_diff_roi_r,std_diff_roi_g,std_diff_roi_b,std_diff_roi_h,std_diff_roi_s,std_diff_roi_v,std_diff_roi_y,std_diff_roi_u,std_diff_roi_vchroma
220.75,172.7391496354113,157.64373010167404,138.8299014070042,0.11247458614541653,0.2064778457079204,0.6775708989562755,0.6274999375336043,-0.04087914520684856,0.04378387162105445,27.96388824024454,30.613054980331313,35.712572613620274,0.1308312243372217,0.09340946971745363,0.10986298688174846,0.11822487126625297,0.01969305973074755,0.01754286206017432,0.07400082295079548,1.0892594125686537,32.04414090582315,28.714131662729795,24.68971449111636,1.349013154886293e-308,4.468769474423511e-308,1.7482303273274976e-307,1.54390699881312e-307,1.2044788493596317e-308,1.259279105563755e-308,124.30831737487708,111.57355985715026,95.34559546607318,0.08454815375852585,0.18796251214549642,0.48750450337994516,0.44522064476222667,-0.035095560037101264,0.03707656973213436,67.66902968977509,52.86103577693423,0.0,0.0,0.0,0.0,0.0,0.0,69.10253326161497,62.935654644974356,55.95325562007532,0.1116592996964696,0.113761229073877,0.2710192197707694,0.250560096522968,0.022255784567187183,0.021139865877497385,-92.26417646905392,-82.85942819442046,-70.65588097495682,-0.08454815375852585,-0.18796251214549642,-0.48750450337994516,-0.44522064476222667,0.035095560037101264,-0.03707656973213436,-1.4335035718398785,-2.0291322848507747,-3.0922198431410877,-0.1116592996964696,-0.113761229073877,-0.2710192197707694,-0.250560096522968,-0.022255784567187183,-0.021139865877497385
216.75,179.62357654096783,163.58561051169747,143.14781540433714,0.1314818957781142,0.21334965563010455,0.7048020259273455,0.6511806027929814,-0.04419974746947014,0.04669389590506455,28.615867760546287,30.95498132259811,36.051675051105384,0.171834763516973,0.09986102961291635,0.11249096213481093,0.11952803132436884,0.02298589557644193,0.01924815714757642,0.08605703122327164,1.2039969592543724,32.149337677598545,28.995700245700245,25.009235124452516,1.886413174552406e-308,3.956084247537892e-308,1.7690394923094046e-307,1.613065790296513e-307,1.4460052517688364e-308,1.159092788433319e-308,129.6485020661157,115.09748048668503,95.06536960514234,0.08287198501735907,0.21498818388920687,0.5084760258557051,0.45946892273897616,-0.04264808748083667,0.042948771148276395,71.40245488312407,56.197040163241816,0.0,0.0,0.0,0.0,0.0,0.0,72.02169782091921,64.93853508981897,55.99498208817743,0.09158010569055743,0.12703945466560188,0.2824818934177979,0.2585833848851689,0.02560344660133558,0.02412220076005416,-97.49916438851716,-86.10178024098478,-70.05613448068982,-0.08287198501735907,-0.21498818388920687,-0.5084760258557051,-0.45946892273897616,0.04264808748083667,-0.042948771148276395,-0.6192429377951498,-0.31841437026993447,0.2020580750643859,-0.09158010569055743,-0.12703945466560188,-0.2824818934177979,-0.2585833848851689,-0.02560344660133558,-0.02412220076005416
216.75,186.77139656460045,169.98559159287313,147.84345993812013,0.1300176700354137,0.21656893814718256,0.7328562851578272,0.6763935069442265,-0.0475454191811091,0.049165871117019394,22.58552074916197,25.989915696834878,33.12950700116134,0.1635025510665006,0.10168446302248382,0.08889046325145783,0.0995255508047309,0.02430084845028121,0.02091652232423248,0.08419441463416334,1.0273914318016062,33.62678438066788,30.350309399338524,26.064851168249227,1.774013569381564e-308,3.952906737175591e-308,1.853103522052164e-307,1.7129587952429022e-307,1.362418192478823e-308,1.14705045940353e-308,139.81592503898418,123.90018656716418,102.00978781465805,0.08824674970013811,0.21624438698488183,0.5483328528560009,0.49475877220569664,-0.046612945569380934,0.04696883053109776,73.35080543404868,57.533943455567375,0.0,0.0,0.0,0.0,0.0,0.0,75.23026093685924,67.492483826716,57.92163182979795,0.11367658730828477,0.12924410229266314,0.295059897614131,0.26897739877437166,0.028503068701404267,0.026757757235086166,-106.18914065831629,-93.54987716782566,-75.94493664640882,-0.08824674970013811,-0.21624438698488183,-0.5483328528560009,-0.49475877220569664,0.046612945569380934,-0.04696883053109776,-1.8794555028105577,-1.0654412768093806,-0.3876883742305779,-0.11367658730828477,-0.12924410229266314,-0.295059897614131,-0.26897739877437166,-0.028503068701404267,-0.026757757235086166
247.5,198.72259257596107,182.25652246684166,156.51086091255343,0.11403275187583016,0.21508502240789396,0.7797820397340561,0.7225289098520764,-0.053522400218611856,0.049808070699524316,14.132796242112516,16.543352356146773,24.152110061783144,0.09915395444064969,0.09404360128434903,0.05529464519377941,0.06264151936686192,0.025228498861321,0.02137256735719793,0.07387992107480468,0.5777384351230087,38.10854789129698,34.5226995317622,28.710790697294673,1.410735993260596e-308,4.681802364615984e-308,2.1194602633345185e-307,1.943956587416831e-307,1.1810888436122386e-308,1.246140321351036e-308,156.53644247716713,140.3690013619612,113.86342332959461,0.08111879942211435,0.2146785275926999,0.6138684018712437,0.5575742367047765,-0.05464942305800315,0.049385913701641686,78.85678201269089,59.676690385148255,0.0,0.0,0.0,0.0,0.0,0.0,82.39218855326075,74.09665198908777,60.65931197053816,0.04278763351086562,0.11788424026419524,0.32310662177749316,0.2941264909318718,0.029992822616440065,0.02696942649296482,-118.42789458587015,-105.84630183019901,-85.15263263229994,-0.08111879942211435,-0.2146785275926999,-0.6138684018712437,-0.5575742367047765,0.05464942305800315,-0.049385913701641686,-3.5354065405698663,-2.587584593397807,-0.9826215853899072,-0.04278763351086562,-0.11788424026419524,-0.32310662177749316,-0.2941264909318718,-0.029992822616440065,-0.02696942649296482
239.5,184.7960719145818,169.37197738930178,146.84874297777313,0.11243606773769863,0.21152703023623423,0.72491013328462,0.6722201291350831,-0.0474113056549994,0.0460313447897173,18.72810355291511,22.480404084804412,30.254778100614708,0.11164237706019339,0.10067060743174477,0.07369409370360137,0.08571241704532939,0.023815289910452963,0.019929348930671442,0.06890778131041429,0.6591102748322377,34.55626504762902,31.520892215359922,26.941737325098572,1.355263476566308e-308,4.3298687822446747e-308,1.9221330398558104e-307,1.7753384159653935e-307,1.129065600577969e-308,1.162105959559915e-308,138.06107188281214,122.91345774308144,100.14042147274242,0.07997459570381973,0.21791451592452382,0.5414309743896681,0.48959399308251855,-0.047678892097937325,0.045462537412001146,73.05127508398294,57.42538504788316,0.0,0.0,0.0,0.0,0.0,0.0,73.37572617178903,65.89791312137022,55.451676159612695,0.06217625000672292,0.12875853243894758,0.2877601198530553,0.2620879007997672,0.028426312488550414,0.026058621505667928,-103.50480683518313,-91.39256552772152,-73.19868414764385,-0.07997459570381973,-0.21791451592452382,-0.5414309743896681,-0.48959399308251855,0.047678892097937325,-0.045462537412001146,-0.32445108780608223,0.8603765489606587,1.9737088882704654,-0.06217625000672292,-0.12875853243894758,-0.2877601198530553,-0.2620879007997672,-0.028426312488550414,-0.026058621505667928
207.25,179.48060339804695,151.8903675390962,104.90006875335027,0.1091401026150535,0.4366603683446953,0.7039013013553709,0.6069919764680292,-0.096266340222919,0.08496795208112935,25.31019256540729,33.77415044981658,53.76876193640937,0.07965920442136712,0.23238456307975114,0.09929441982532607,0.1281008817854851,0.050132842695563305,0.04227716277290883,0.12813852912767254,0.9774330597312952,32.5523399445312,26.138934206539727,15.222685109655767,1.807764033505443e-308,1.2679972396764312e-307,1.8040178354794495e-307,1.3460570227575531e-307,3.219223694319226e-308,2.1674796063101175e-308,131.51288461538462,105.48513313609467,59.010621301775146,0.08390271067764528,0.4395072578887173,0.515736802413273,0.42340916266388207,-0.09448283332018738,0.08099746811155004,69.99629840946159,36.12285628913344,0.0,0.0,0.0,0.0,0.0,0.0,71.46398157386037,58.65046964541072,37.815129633518154,0.04406695720593764,0.24370379811364082,0.28025090813278575,0.23459915380569185,0.051095805880462294,0.04408119056547092,-98.96054467085342,-79.34619892955494,-43.787936192119375,-0.08390271067764528,-0.4395072578887173,-0.515736802413273,-0.42340916266388207,0.09448283332018738,-0.08099746811155004,-1.4676831643987782,-1.7681317108496373,-1.6922733443847164,-0.04406695720593764,-0.24370379811364082,-0.28025090813278575,-0.23459915380569185,-0.051095805880462294,-0.04408119056547092
236.75,205.51084765116238,149.77088351264072,111.06835982800763,0.07798989022772382,0.45938908129935957,0.8059290207902822,0.6353923336863156,-0.0983386100059591,0.14960531405345104,14.73700448631888,24.296699086358235,33.72001224825122,0.08770517377562224,0.16173361828920188,0.05778597994496464,0.07962149549427026,0.03610270561424804,0.05444232163845171,0.15046236970288715,0.5432527561485232,40.44298292565434,28.187849024960304,19.825184213812914,1.1555514286355897e-308,1.1951306236290126e-307,2.238214136606113e-307,1.7178784770178424e-307,1.644657403586282e-308,4.64792087404989e-308,163.9564910931693,112.31398180187108,76.39604425648255,0.0536134202653843,0.4200156962381023,0.642966631737919,0.4849429301952743,-0.0912130697731399,0.1386315060711675,82.15952740471036,40.61999631609319,0.0,0.0,0.0,0.0,0.0,0.0,86.33963814423807,59.92421532617569,41.262791962005295,0.029915623131925084,0.22230932216517704,0.338586816251914,0.25717777412447035,0.04865725706988801,0.07326225723088475,-123.51350816751494,-84.12613277691078,-56.570860042669636,-0.0536134202653843,-0.4200156962381023,-0.642966631737919,-0.4849429301952743,0.0912130697731399,-0.1386315060711675,-4.180110739527706,-2.388100950667969,-0.642795645912102,-0.029915623131925084,-0.22230932216517704,-0.338586816251914,-0.25717777412447035,-0.04865725706988801,-0.07326225723088475
251.5,172.57201245928596,128.26519068399583,90.52686335894761,0.09435328104896722,0.4948507945060596,0.6768222651296866,0.5380814159990277,-0.09009278347663903,0.12165421366899798,17.74476286406295,35.862759584149664,51.64803061272147,0.11628240358073245,0.2314924604538247,0.06966524570384076,0.12451155998942737,0.0417682235338868,0.056252646218269836,0.12299818387336593,0.5033315064426057,31.372197451222213,21.46008443221706,12.284682035227524,1.075603342016632e-308,1.6152407600856524e-307,1.7450961722519103e-307,8.414867731106753e-308,1.5568773889245904e-308,3.8169150277744195e-308,131.01787075140984,86.02485329980186,47.47386069196769,0.06047791161954071,0.5018402674138116,0.5137955715741562,0.3728743229825081,-0.09187826631101789,0.12362781489653653,65.1529003202253,26.18471323543359,0.0,0.0,0.0,0.0,0.0,0.0,68.98959093344598,45.90958347035398,26.566586797733212,0.031945664261798845,0.26608545555421204,0.2705474154252784,0.19784242905403837,0.04852410001921399,0.06573548464544196,-99.64567330018764,-64.5647688675848,-35.18917865674016,-0.06047791161954071,-0.5018402674138116,-0.5137955715741562,-0.3728743229825081,0.09187826631101789,-0.12362781489653653,-3.836690613220682,-1.139674725254764,-0.3818735622996208,-0.031945664261798845,-0.26608545555421204,-0.2705474154252784,-0.19784242905403837,-0.04852410001921399,-0.06573548464544196
299.75,180.42061844192713,159.90646552923823,124.416270978875,0.11939315355539072,0.3194018037669224,0.707764638210763,0.6352718238093757,-0.0725198785054391,0.06339248065604457,16.805291421206686,22.865321081970915,39.28176145900623,0.11259974500494677,0.16619321338068563,0.06630355857384435,0.0873701303443237,0.03895612422105381,0.03072969061151144,0.09838823372966687,0.5564310437301841,33.28874725152384,29.701188455008488,23.913457095939215,1.458442141003589e-308,4.2801883983430834e-308,1.8502485583107003e-307,1.6688786645116138e-307,1.331233845543815e-308,1.4068351640564397e-308,139.06253940407336,115.32834900359092,71.02089443820071,0.08516864300618597,0.38661069686589705,0.5453432917806798,0.46028949848188494,-0.08945406192893508,0.07461624631981133,68.80580344552796,49.91290471788719,0.0,0.0,0.0,0.0,0.0,0.0,73.72348582338884,61.63439520673234,40.24693907503777,0.04468132016950923,0.20962036628207872,0.2891117091113288,0.24577536425106694,0.04794972069337115,0.0400437454977258,-105.77379215254953,-85.62716054858242,-47.1074373422615,-0.08516864300618597,-0.38661069686589705,-0.5453432917806798,-0.46028949848188494,0.08945406192893508,-0.07461624631981133,-4.917682377860885,-0.14575268418532517,9.665965642849415,-0.04468132016950923,-0.20962036628207872,-0.2891117091113288,-0.24577536425106694,-0.04794972069337115,-0.0400437454977258
289.0,188.4332049129046,160.3210151500184,106.98537683463101,0.1081586466341759,0.4395485783388419,0.7389736660936199,0.6378286161614399,-0.1074170642532642,0.08871535544019955,14.962840300136019,21.671677406820375,41.84049797897088,0.034287549481233005,0.19241069482860684,0.05869110965087847,0.08227100230769438,0.046589630126316235,0.037211173310986514,0.14125531071797873,0.6396605285669716,35.87078330474557,29.325717912105347,16.63121484528182,1.498133363846037e-308,1.3898476362440516e-307,1.9942389892533237e-307,1.640493082632267e-307,3.4747656524946524e-308,1.4856286924104072e-308,147.0909859521332,120.18442883570356,68.32973465140479,0.08618585230205547,0.42264332675080274,0.5768273958907184,0.47967864422159195,-0.10418920075824901,0.08522694758729497,74.18240134481607,34.87723938494286,0.0,0.0,0.0,0.0,0.0,0.0,77.87365955134256,64.06498699772585,38.18170408257654,0.04515471368311722,0.2260121908668902,0.30538690020134335,0.25546327375750477,0.054980972975642965,0.045184536185928596,-111.22020264738762,-90.85871092359821,-51.698519806122974,-0.08618585230205547,-0.42264332675080274,-0.5768273958907184,-0.47967864422159195,0.10418920075824901,-0.08522694758729497,-3.6912582065264843,-3.3364060840901786,-3.3044646976336765,-0.04515471368311722,-0.2260121908668902,-0.30538690020134335,-0.25546327375750477,-0.054980972975642965,-0.045184536185928596
